,instance_id,k,n,m,obj_greedy,time_greedy,obj_mip,time_mip,obj_qp,time_qp,mip_ratio,qp_ratio
34,35,2,3,10,14.76407428868921,0.00191612693015486,7.846836977983429,0.02146704203914851,3.6709751006383105,0.0552360110450536,1.8815319255534544,4.021839942777609
35,36,2,3,10,17.55308807907038,0.001845031976699829,13.021125354389241,0.016883488977327943,2.8140769395566863,0.046859976020641625,1.3480469315314192,6.237600625743942
36,37,2,3,10,23.705348117691642,0.0017838020576164126,11.205725951725702,0.020381782087497413,2.3797079450877767,0.042585683055222034,2.1154674154815445,9.961452692808175
37,38,2,3,10,9.804642997862933,0.0018413560464978218,7.955224673911088,0.01728226407431066,1.4845008157405783,0.038487731013447046,1.2324784528106358,6.604673364878991
38,39,2,3,10,10.542756206969266,0.0017604948952794075,10.542756206969262,0.018412134959362447,2.560516527636948,0.03722368995659053,1.0000000000000004,4.117433374546102
39,40,2,3,10,16.77782763789397,0.0018194239819422364,13.426850325490648,0.01840890001039952,1.8612812540537451,0.024376749992370605,1.249572850755739,9.014128091255952
40,41,2,3,10,16.24594106454498,0.0017203090246766806,8.020742038970564,0.01864268898498267,1.9634549012497464,0.030593932955525815,2.025491031329826,8.274160539263915
41,42,2,3,10,11.766713032522055,0.00177396007347852,11.766713032522055,0.01815667503979057,2.5990019516560747,0.036144710960797966,1.0,4.527396766679743
42,43,2,3,10,12.538793481733808,0.0017477419460192323,8.370497424063963,0.01947803411167115,1.1968213275065742,0.05962549091782421,1.497974713627723,10.476746355996845
43,44,2,3,10,11.77089540148939,0.0017125579761341214,8.145444193523765,0.01893557491712272,2.2038591708678816,0.04854997806251049,1.4450894416351325,5.341037919793215
44,45,2,3,10,31.65812367872266,0.001799688907340169,27.229289352270087,0.018620484974235296,3.803474184585375,0.031859548995271325,1.1626496479271262,8.323475365502917
45,46,2,3,10,15.578964974199728,0.0019557420164346695,9.546214650648006,0.018418325926177204,1.93456019940886,0.05056473205331713,1.6319520924602522,8.052975027068253
46,47,2,3,10,20.727372508850088,0.0017363369697704911,12.593556723509066,0.018305203993804753,2.402353688906469,0.04103469103574753,1.645871215250668,8.627943755561244
47,48,2,3,10,29.00092880900692,0.002384670078754425,6.708283109855401,0.01944745401851833,1.9479645624447004,0.04492749599739909,4.3231521887322435,14.887811291911122
48,49,2,3,10,21.86453126335754,0.002219756948761642,9.823392556878844,0.01764517300762236,2.5913683343645686,0.04687571490649134,2.2257617352415457,8.437446338063307
49,50,2,3,10,8.232462340763472,0.002177459071390331,8.136874442229722,0.01966459595132619,1.4637100653894988,0.03820991003885865,1.0117474958243988,5.62438049407878
50,51,2,3,10,11.97817664930328,0.0021484720055013895,6.799667013245909,0.018049934995360672,1.322893292076008,0.03346943901851773,1.7615828283899073,9.054529734976587
51,52,2,3,10,44.49145407962591,0.0019732159562408924,22.544509482120226,0.01896518503781408,3.1399542990216243,0.032184886978939176,1.9734939948421382,14.16945912030916
52,53,2,3,10,33.580347284973485,0.002239829977042973,15.835014516137425,0.019098644028417766,3.2262599217541177,0.05911409598775208,2.1206388696866574,10.408444483516954
53,54,2,3,10,25.962584731930193,0.002211187966167927,20.613927609286044,0.01958873902913183,3.2964315535462108,0.035686043091118336,1.259468123883132,7.875966574825543
54,55,2,3,10,14.113087343584086,0.002172788023017347,11.12859836646471,0.017309786984696984,1.9774377566107426,0.042829888057895005,1.2681819290120968,7.1370576881132335
55,56,2,3,10,14.704293967019582,0.002216660068370402,11.949972271179318,0.01805018598679453,2.666306731685197,0.04400754696689546,1.2304877060244799,5.514854608541594
56,57,2,3,10,17.692689627633168,0.002175605040974915,13.275632354274967,0.017862505977973342,1.9364183246671463,0.029838267946615815,1.3327191621072452,9.136811711732996
57,58,2,3,10,15.03771868685679,0.002157311071641743,14.713332722975936,0.018981344997882843,2.3999595836908694,0.04332293604966253,1.02204707594047,6.265821636767091
58,59,2,3,10,7.278039466095897,0.0022660979302600026,5.004943830604122,0.02001786802429706,1.3799009816233772,0.04059379000682384,1.4541700591307936,5.274320087470107
59,60,2,3,10,17.13753478521339,0.002187183010391891,17.13753478521339,0.019496222957968712,3.4245947713686298,0.03810685803182423,1.0,5.004251869007095
60,61,3,3,10,8.0734241830834,0.003185432986356318,6.398075453070522,0.019177593057975173,1.406890248807711,0.24245160294231027,1.2618519806934843,5.73848897589939
61,62,3,3,10,14.511115526789125,0.002569540054537356,3.823351473856773,0.018290462903678417,1.1377485703329921,0.21898705593775958,3.795391458518241,12.754237539970772
62,63,3,3,10,6.413683668954207,0.0025591779267415404,5.714796923264444,0.018723902059718966,1.1765282218042041,0.28605344297830015,1.1222942398608524,5.451364064279592
63,64,3,3,10,6.035710690798223,0.002510056016035378,3.699826672433275,0.018318234011530876,0.8854258183317767,0.21035987103823572,1.6313495807166287,6.816732204816497
64,65,3,3,10,27.23711302595394,0.0025014280108734965,13.947793975723616,0.01574570406228304,1.9647937130976052,0.2558218020712957,1.9527900306930701,13.86258152415051
65,66,3,3,10,10.879733042947525,0.0025587399723008275,8.140136764984906,0.01945929299108684,1.2829110468497775,0.1266417750157416,1.3365540846619546,8.48050460681822
66,67,3,3,10,12.559923973207228,0.002520647016353905,9.685015257860528,0.015779793029651046,1.6077477096371091,0.10304133291356266,1.296840907195616,7.812123691995293
67,68,3,3,10,17.645384804300292,0.002457940950989723,12.220443947565697,0.019837022991850972,1.5033448366121254,0.24471411702688783,1.4439233860906697,11.737416708774008
68,69,3,3,10,8.161191766523851,0.002560007036663592,3.5513030526156713,0.0181062628980726,0.5455720950914376,0.1667741610435769,2.298083730283964,14.958961134469387
69,70,3,3,10,23.768083770722075,0.002570834942162037,7.671012594046005,0.019248145050369203,1.7012780554310445,0.23677521897479892,3.0984284642121565,13.97072259578407
70,71,3,3,10,11.180957364832876,0.002537121996283531,10.255206370914166,0.02600321895442903,1.7468012618890785,0.23301704495679587,1.0902713178492758,6.4008182320301446
71,72,3,3,10,19.655031498707896,0.0024784989655017853,12.373381529766604,0.01874371594749391,1.6648214011615246,0.23821575101464987,1.588493125458376,11.80609012173608
72,73,3,3,10,10.494521025179957,0.00255659397225827,8.267346231086657,0.019211175967939198,2.2111931083329206,0.22732816694770008,1.2693941600895744,4.746089785478784
73,74,3,3,10,10.440480098630282,0.00204725400544703,2.5608419261916775,0.016614593099802732,0.5617006533856461,0.10537150595337152,4.076971714594155,18.587267142561384
74,75,3,3,10,14.264218637481274,0.002070380956865847,7.344243926871438,0.019355092896148562,0.9311212981230005,0.09833558101672679,1.9422310559825953,15.319398950744418
75,76,3,3,10,14.198821050822811,0.0020336260786280036,7.394977212614153,0.017957248957827687,1.8497236840849338,0.2185177990468219,1.920062853825005,7.676184920477476
76,77,3,3,10,18.137166628866467,0.001976154977455735,14.528584468449333,0.017085505998693407,2.033041811604912,0.22680667997337878,1.2483780968650888,8.921197058189733
77,78,3,3,10,5.774040285258769,0.0019637710647657514,3.751121519824626,0.019734518020413816,1.3306870866800105,0.2606048280140385,1.5392837194804394,4.3391420440283035
78,79,3,3,10,14.430973442068193,0.0019862480694428086,11.521274598739543,0.017279371968470514,2.127190290691512,0.24412723490968347,1.252550081884775,6.784053831581255
79,80,3,3,10,10.546393768593196,0.0019820090383291245,4.641932541204018,0.0177868299651891,1.0088726356196136,0.1575094850268215,2.2719834196163666,10.453642408603914
80,81,3,3,10,9.050250876766183,0.0020378209883347154,8.663731109553154,0.01784484996460378,1.7808309992511737,0.11369356990326196,1.0446135460952648,5.082038037619374
81,82,3,3,10,6.505939968355167,0.0020378819899633527,2.9581501364564784,0.01865424297284335,0.6879481664379691,0.21028867503628135,2.199327170103858,9.457020580549502
82,83,3,3,10,4.244043733465618,0.0020360370399430394,3.3811420520467705,0.01878846006002277,0.6227573399780065,0.18560608802363276,1.2552101237203241,6.814923664513535
83,84,3,3,10,31.29340563672605,0.002038386999629438,16.718263294163954,0.019157959963195026,2.1260656286836626,0.12710786808747798,1.8718095944600905,14.71892740023323
84,85,3,3,10,9.630690564282691,0.0020501470426097512,4.877925237541133,0.024377685971558094,1.2633330374385063,0.21967674198094755,1.974341568452848,7.623239699176689
85,86,3,3,10,6.70716127532083,0.002044165972620249,4.7210214065985845,0.01784266601316631,1.6345629798676367,0.17613873805385083,1.4207013054306876,4.103336095293166
86,87,3,3,10,15.17080301218795,0.002222531009465456,6.462187644018322,0.02081541996449232,1.2527270705389457,0.20054143492598087,2.3476265079103196,12.11022206589756
87,88,3,3,10,11.921609703200426,0.0020807950058951974,5.792297717818698,0.01979182509239763,1.281692170602408,0.17212531599216163,2.0581831742740504,9.301460972174896
88,89,3,3,10,10.05673436732106,0.002211623010225594,7.335878032879627,0.0225523499539122,1.058259069844643,0.2050050440011546,1.370897160809718,9.503093008026315
89,90,3,3,10,8.19153607973657,0.0022253019269555807,6.323266551356666,0.025718480930663645,1.2800093616250674,0.20730879507027566,1.2954595561022275,6.399590757161967
90,91,4,3,10,3.3721934754869336,0.0024609360843896866,2.8250022536220145,0.020961878006346524,0.5372508028720331,1.215410795994103,1.1936958532204178,6.2767583732958165
91,92,4,3,10,11.784374465986597,0.0024564380291849375,9.593748028561158,0.020726650021970272,1.0664470970461453,0.3606172159779817,1.228338958966174,11.050125691773237
92,93,4,3,10,4.55205153537192,0.0023296360159292817,3.5468353159904273,0.018689288990572095,0.5431452727783007,0.9448226329404861,1.2834121490923502,8.380909792489277
93,94,4,3,10,14.441242732449256,0.002440897049382329,10.00426149942556,0.017026293906383216,1.2799763196330118,1.5235317390179262,1.4435091219155423,11.282429612908599
94,95,4,3,10,3.307835831522057,0.0023535910295322537,2.752186009095503,0.018245159066282213,0.6823590527566429,0.5028668500017375,1.201893992844316,4.847647024185911
95,96,4,3,10,8.22251946363014,0.002466888981871307,8.222519463630121,0.018169464077800512,1.0184819457420073,0.9096955469576642,1.0000000000000024,8.073309004647781
96,97,4,3,10,9.934332877492285,0.002375710057094693,9.215144452339558,0.018506929045543075,1.2455843021666295,0.40489656501449645,1.0780441835580925,7.975640717542784
97,98,4,3,10,7.657850929829278,0.002367587061598897,6.3234234268871115,0.018920063972473145,0.9912716809954207,1.2155138229718432,1.2110292815863317,7.725279634882109
98,99,4,3,10,6.325241385289025,0.002362539991736412,4.0616993397676495,0.01760810101404786,1.136744972985337,0.563504432910122,1.5572894141521716,5.564345157100259
99,100,4,3,10,7.439719133160408,0.002395835006609559,3.7514941532564086,0.017319058999419212,0.8427965050851343,0.4274044050835073,1.9831349401684422,8.827420484389517
100,101,4,3,10,8.479053849520364,0.0024005130399018526,5.856066166590476,0.025031152996234596,0.6093072775456007,1.282493042992428,1.4479095024394244,13.915891311319173
101,102,4,3,10,13.120928732397122,0.002227709977887571,13.120928732397118,0.019077665987424552,1.3962814077586199,0.3868571480270475,1.0000000000000002,9.39705181168278
102,103,4,3,10,8.804416996198617,0.002471192041411996,5.370854321245668,0.02142268093302846,0.7423940733409888,0.7533594740089029,1.6392954397163018,11.859492569190625
103,104,4,3,10,4.068155319254245,0.0022399950539693236,3.777788394195116,0.018126139999367297,0.8904218088734053,0.3760692459763959,1.0768616171052094,4.568795686171957
104,105,4,3,10,6.01425783446976,0.002260320936329663,3.5088105754544006,0.02026801195461303,0.6303478611000988,0.7102250279858708,1.714044604328889,9.541172748605076
105,106,4,3,10,6.87849168899148,0.0022101060021668673,4.923118292930364,0.020782742998562753,0.6266849626076212,0.5447948919609189,1.3971818834556642,10.975996073641596
106,107,4,3,10,13.859806351978452,0.002237752079963684,10.942747426072593,0.018423759029246867,1.3000898733493726,0.37313686998095363,1.2665746372757876,10.660652494947872
107,108,4,3,10,7.549544590713863,0.0023273390252143145,7.13087073762759,0.01937777502462268,1.3217236845161213,1.213480523088947,1.0587128652994717,5.711893249062664
108,109,4,3,10,5.602153722507958,0.0022280480479821563,4.49666523790593,0.025089510949328542,0.7391000800348043,0.3678598570404574,1.2458462941121335,7.579695732469887
109,110,4,3,10,14.811778706183395,0.0023022309178486466,6.11856892004519,0.018416160019114614,1.4213641443561047,1.2398895600344986,2.420791348391643,10.420819158128765
110,111,4,3,10,6.268456893127375,0.0022148010320961475,5.507026594929299,0.017350598005577922,0.835599525127614,0.33065257396083325,1.138265229897233,7.501747792604414
111,112,4,3,10,9.46554036090411,0.0022205139975994825,7.099643966051448,0.019812581012956798,0.9954166465626022,0.3142177399713546,1.3332415549520131,9.509124037246869
112,113,4,3,10,6.438835215691318,0.002239441964775324,6.438835215691318,0.01742140995338559,1.0764438995753918,0.6206277649616823,1.0,5.981579920914733
113,114,4,3,10,3.17173690294456,0.00222779402974993,2.8072487850345533,0.019397513009607792,0.5622181991380584,0.4583553100237623,1.129838195977889,5.6414696425821464
114,115,4,3,10,9.275559254059408,0.0023257069988176227,6.868009465138975,0.017775192041881382,1.2437192117085827,0.36838984792120755,1.3505454966451063,7.457920700056513
115,116,4,3,10,5.026677829603344,0.002227767021395266,5.026677829603315,0.015595771954394877,0.7928633576235403,0.4590780179714784,1.0000000000000056,6.3399043243338555
116,117,4,3,10,1.648091499899266,0.002230479964055121,1.3411896732508815,0.018558898009359837,0.5473801904906609,0.35390390595421195,1.2288280567389784,3.010871654712146
117,118,4,3,10,3.364769718574994,0.0022987619740888476,2.6246340037687665,0.01717578899115324,0.8335664418624331,0.5072449269937351,1.2819957806473021,4.036594504760901
118,119,4,3,10,10.460794727161364,0.0022610350279137492,4.248431050319231,0.020314502995461226,0.7125939980840692,1.3039398529799655,2.462272449113969,14.67988048634566
119,120,4,3,10,3.5306463056490323,0.002239180961623788,2.703245603596713,0.019889413029886782,0.5572653447207512,0.8873778159031644,1.306076777097667,6.335664578995593
120,121,1,5,10,68.2533491423857,0.0015589980175718665,48.610510037947506,0.014393111923709512,10.488640997272018,0.005359266069717705,1.4040862580767848,6.507358690238102
121,122,1,5,10,104.01480593968847,0.0015490439254790545,53.66383378056156,0.014636926003731787,8.851798654152935,0.0050970049342140555,1.9382664005150774,11.750697231560796
122,123,1,5,10,37.57668738932703,0.0015242740046232939,37.57668738932699,0.011262950021773577,6.767172599250878,0.005041133961640298,1.0000000000000009,5.552789859902013
123,124,1,5,10,47.49932647971547,0.0015436499379575253,32.85210010850392,0.012227054918184876,7.175267256596582,0.005178452935069799,1.4458535777875599,6.619868609917904
124,125,1,5,10,81.7588123074698,0.0015304699772968888,28.835833164311836,0.014096615021117032,4.633352806614117,0.005221768980845809,2.835319924400768,17.64571266637822
125,126,1,5,10,42.79086054761427,0.001583689940162003,27.574883186062948,0.047721958020702004,6.152298142189737,0.005844556028023362,1.551805687040657,6.955264448933885
126,127,1,5,10,60.20934419236225,0.0015468361089006066,37.844522925910745,0.013191100093536079,4.423050291778026,0.00547654798720032,1.5909658660577048,13.612629344116874
127,128,1,5,10,61.20440375152165,0.0016072439029812813,42.42598933500842,0.013739531044848263,5.751079046888915,0.0050707870395854115,1.442615828430852,10.642247003130759
128,129,1,5,10,118.36873588016277,0.001705504022538662,30.405575730151423,0.01286909100599587,6.949052712013235,0.005158733925782144,3.892994394537429,17.033794502023536
129,130,1,5,10,94.90413589177665,0.0018904930911958218,41.965186077768294,0.013372254907153547,6.199964485987164,0.005086229066364467,2.2614968444534926,15.307206372919397
130,131,1,5,10,83.6381759869306,0.0015563429333269596,59.042126472177515,0.012299490044824779,7.212763651578139,0.005109975929372013,1.416584750319647,11.595857015033445
131,132,1,5,10,100.41017306187798,0.001538734999485314,49.160392443257955,0.012891578022390604,7.176089123988851,0.0049592009745538235,2.042501454352174,13.992325252234977
132,133,1,5,10,24.00452620840304,0.001535571995191276,24.00452620840304,0.012213277979753911,6.581981822998016,0.005163080990314484,1.0,3.6470058492913395
133,134,1,5,10,54.39674813148228,0.0015224780654534698,36.768806151622904,0.01416212401818484,5.572530867921714,0.005197430029511452,1.4794265526916304,9.761587583949922
134,135,1,5,10,59.50934907403783,0.0015437820693477988,37.45169134042298,0.014211589004844427,8.24571302986421,0.00538857898209244,1.5889629264835687,7.217004625131592
135,136,1,5,10,61.907339154678475,0.001529842964373529,47.09571183586336,0.012208495987579226,9.73661680210964,0.005053879925981164,1.3145005509299057,6.358198172209566
136,137,1,5,10,70.02669507884838,0.0015523879555985332,60.992042331132716,0.014432060066610575,7.46733820058134,0.0050928849959746,1.1481283853173092,9.377731823288348
137,138,1,5,10,90.25200157230944,0.0015368469757959247,60.133290988084006,0.014591858023777604,6.034268406586182,0.005287335952743888,1.5008658280517817,14.956577250326271
138,139,1,5,10,34.21097017321246,0.00154570909217,30.079352022200233,0.013532976037822664,8.483463383511712,0.005490354960784316,1.1373572857541234,4.032665507781198
139,140,1,5,10,36.119636224869765,0.0015753830084577203,19.8121650982736,0.013733129017055035,4.0900276095944985,0.00538934301584959,1.8231039387016401,8.83114728617952
140,141,1,5,10,36.5384964001776,0.001582422060891986,36.324142238190575,0.012790843029506505,7.92532123250933,0.005083367926999927,1.005901148624004,4.610348947156646
141,142,1,5,10,45.312857480631195,0.0015642090002074838,31.828478882748044,0.012138693942688406,8.212465115648497,0.005453752004541457,1.4236576509847625,5.517570771081816
142,143,1,5,10,47.570050384271816,0.0015460450667887926,47.570050384271816,0.014010860002599657,9.251606497657027,0.00511605991050601,1.0,5.141815142734286
143,144,1,5,10,32.32954749193652,0.00154049601405859,23.99064322259077,0.014266142970882356,6.231405042773477,0.005143176065757871,1.3475898579281707,5.188163386912058
144,145,1,5,10,127.36876220972569,0.0015420799609273672,58.73526756941454,0.012971473974175751,10.480510483195017,0.005070636980235577,2.168522720343424,12.152915873129961
145,146,1,5,10,70.66610413552411,0.0015370489563792944,26.64399691277609,0.013881191029213369,8.222035194573822,0.005327663035131991,2.6522336107027145,8.594721679391569
146,147,1,5,10,51.31482681467949,0.0015463699819520116,40.94990429600969,0.013679647003300488,6.58262227566467,0.005114859086461365,1.2531122525646488,7.795499219875571
147,148,1,5,10,36.8405643133665,0.0015480209840461612,28.12227669137695,0.013917756034061313,4.921980660792912,0.005113264080137014,1.310013578120537,7.48490635219839
148,149,1,5,10,55.230641415842484,0.0015426849713549018,28.50638738616869,0.013777517015114427,5.640090956735779,0.005369109101593494,1.9374830162674492,9.792508993118684
149,150,1,5,10,27.803986758827328,0.001541050965897739,23.19235184780503,0.012779465992935002,8.45067515473954,0.005093856016173959,1.1988429177551803,3.290149751317033
150,151,2,5,10,32.96586705733008,0.0019420500611886382,28.415730372411257,0.023096819990314543,5.27159967559234,0.09932657098397613,1.1601273880799676,6.2534845371440095
151,152,2,5,10,37.25940149912135,0.001983245019800961,36.47861207957144,0.020572992973029613,3.1564285782911163,0.08269068808294833,1.0214040330768825,11.804291012753886
152,153,2,5,10,39.26164676581875,0.0019416629802435637,32.947225877457285,0.022673206054605544,3.5910784370896334,0.14647833397611976,1.1916525813689776,10.933107547948216
153,154,2,5,10,40.70051325383738,0.0019795569824054837,22.423988083062742,0.021810290054418147,2.610700539725462,0.06611955096013844,1.815043475008767,15.589881962531555
154,155,2,5,10,43.887554195048814,0.0018759790109470487,36.798756020802955,0.019250235985964537,4.832869993151595,0.0941726069431752,1.1926368970254984,9.08105416806981
155,156,2,5,10,55.960158597438564,0.0018437029793858528,28.913326825104235,0.01937626802828163,4.8605441678052825,0.0970409419387579,1.9354451646446542,11.513146813499006
156,157,2,5,10,27.24634333172442,0.0018939010333269835,24.12895572308668,0.018131057964637876,4.182726115971637,0.10830939200241119,1.129196955078127,6.5140156386728085
157,158,2,5,10,36.896201405368195,0.0018333529587835073,15.374872861530177,0.019556369981728494,4.462176430467489,0.09306716709397733,2.3997727810606504,8.268655885823566
158,159,2,5,10,43.09915063089315,0.0018937579588964581,18.800378429538167,0.018202182953245938,3.954738168753489,0.08706959208939224,2.29246186678764,10.898104701702099
159,160,2,5,10,59.91065607094614,0.0018713520839810371,28.11181654960682,0.01883302500937134,4.808134052474447,0.10500797198619694,2.131155628638451,12.460271576686566
160,161,2,5,10,31.72676929976076,0.001842970959842205,26.035243917207342,0.01706816302612424,3.847425288650864,0.14917923603206873,1.21860849088461,8.246234018721141
161,162,2,5,10,29.79840890806035,0.0018408939940854907,16.610996917516967,0.018150815973058343,3.0661754218687842,0.051608548033982515,1.793896480507845,9.718429250828285
162,163,2,5,10,62.72232823278574,0.001850740984082222,31.35650472108912,0.017701667034998536,4.2274703338578306,0.09346486697904766,2.000297188436351,14.836846454117563
163,164,2,5,10,33.797730452026336,0.001995172002352774,20.169374113200583,0.020155288046225905,4.015721685533118,0.06696860701777041,1.6756955502107613,8.41635279999227
164,165,2,5,10,31.476909659617956,0.0018115979619324207,25.578371799351242,0.017151550971902907,3.5867352689543655,0.0632112129824236,1.2306064634034415,8.775922196453145
165,166,2,5,10,38.603532455220396,0.001884344033896923,38.603532455220375,0.01783398597035557,5.619682312644061,0.08896952995564789,1.0000000000000004,6.869344263173736
166,167,2,5,10,27.517017816664687,0.0018137890147045255,19.386386035092976,0.01851501502096653,2.5157247928826,0.10283486801199615,1.4193990446106743,10.938007962760818
167,168,2,5,10,20.92397526801034,0.0018411020282655954,16.30052330715276,0.017795242951251566,2.963680833393704,0.07381724694278091,1.2836382534313353,7.060131115417832
168,169,2,5,10,33.89873566939371,0.0019078559707850218,12.894770442338679,0.014079515007324517,2.5709691133733044,0.08624964207410812,2.6288746915641577,13.185197555685928
169,170,2,5,10,20.43712711075348,0.0018752709729596972,12.652806120027574,0.018043023999780416,4.74368615326885,0.09365356189664453,1.6152248692410172,4.308279774510453
170,171,2,5,10,38.041488858510874,0.0019251209450885653,29.444664328932042,0.017452833941206336,4.275091714222241,0.09395029000006616,1.2919654452005986,8.898402982082382
171,172,2,5,10,41.64297033025229,0.0018762010149657726,26.485834158141618,0.01768846099730581,5.317377882278014,0.1298378260107711,1.5722733171857244,7.831485979027704
172,173,2,5,10,29.659881351235416,0.0018762690015137196,23.126819052698504,0.017644267063587904,3.8939922873937682,0.1661693579517305,1.2824885810560538,7.616831046957888
173,174,2,5,10,23.85586542200987,0.0018477459670975804,12.676686117227614,0.018798182951286435,3.196512810505398,0.0862638569669798,1.881869220504699,7.4630908231017035
174,175,2,5,10,22.958326729114802,0.0018916319822892547,22.958326729114802,0.015202456968836486,4.158509040100443,0.09265013900585473,1.0,5.520807219060481
175,176,2,5,10,32.23668564135788,0.001890911953523755,21.010293442058178,0.01805433793924749,3.2282278044559534,0.053296541911549866,1.5343281963319386,9.985876956038009
